buoy,date,depth,temperature,salinity,sigma_t
N01,2006-06-01,50,8.286445972222221,33.26397058333333,25.85922438472222
N01,2006-06-01,996921e31,9.170987152777778,35.09287604166666,27.156327152083332
N01,2006-07-01,50,9.985378494623657,33.53562757795699,25.779982092741935
N01,2006-07-01,996921e31,9.023432795698925,35.117621141801074,27.200679669354837
N01,2006-08-01,50,9.199045967741936,33.36838832930108,25.79907673252688
N01,2006-08-01,996921e31,9.887156989247313,35.162829653225806,27.093874635080645
N01,2006-09-01,50,10.77290674904943,33.30529422908745,25.46851933365019
N01,2006-09-01,996921e31,10.22273455323194,35.10257879230038,26.989039191064638
N01,2006-10-01,50,11.817826948924731,33.16062968951613,25.179048086693548
N01,2006-10-01,996921e31,10.228914448924732,35.18185937365591,27.045515004032257
N01,2006-11-01,50,10.754167013888889,32.9767650625,25.24173820486111
N01,2006-11-01,996921e31,9.699708506944445,34.9495070125,26.95920246701389
N01,2006-12-01,50,8.205544287634408,32.61085679905914,25.363117991935486
N01,2006-12-01,996921e31,9.362573185483871,34.792428070228496,26.8943370577957
N01,2007-01-01,50,6.369304838709677,32.11423855443548,25.21419749126344
N01,2007-01-01,996921e31,8.487665456989248,34.768792976478494,27.007119849462367
N01,2007-02-01,50,3.4561828869047617,32.0174712485119,25.456268488839285
N01,2007-02-01,996921e31,6.618533891369047,34.54972891145833,27.115531443080357
N01,2007-03-01,50,3.078624693042292,32.33662287585266,25.742306961800818
N01,2007-03-01,996921e31,7.25744693042292,34.557304456002726,27.031289404502047
N01,2007-04-01,50,2.628794236111111,32.2395173875,25.70763064375
N01,2007-04-01,996921e31,7.288824201388889,34.40369966840278,26.901599994444446
N01,2007-05-01,50,3.3671591397849463,32.233155927419354,25.641061090725806
N01,2007-05-01,996921e31,7.965425168010753,34.539870445228495,26.90947405745968
N01,2007-06-01,50,5.181266527777778,32.44484466111111,25.596395436111113
N01,2007-06-01,996921e31,8.338336041666667,34.66537182152778,26.954180250694446
N01,2007-07-01,50,6.224394018817204,32.82283312365591,25.792278898521506
N01,2007-07-01,996921e31,8.425101579301074,34.874603586693546,27.10328926747312
N01,2007-08-01,50,5.977771908602151,32.12557568212365,25.274072215053764
N01,2007-08-01,996921e31,8.254941465053763,34.71714027553764,27.011792514448924
N01,2007-09-01,50,5.3800638888888885,32.92651570486111,25.97994930833333
N01,2007-09-01,996921e31,8.138425381944444,34.68993524479167,27.007540897569445
N01,2007-10-01,50,7.215510215053763,33.02950197849462,25.789649344758065
N01,2007-10-01,996921e31,8.8699764448924725,34.7374324657258,26.92842220127688
N01,2007-11-01,50,9.97652486111111,33.306428563888886,25.600368208333332
N01,2007-11-01,996921e31,9.359988715277778,34.91082110694445,26.98452230625
