buoy,date,depth,temperature,salinity,sigma_t
E01,2021-06-01,1,14.347310924369747,31.802575854341736,23.644257042016807
E01,2021-06-01,10,13.263361344537815,31.90412205882353,23.941793955182074
E01,2021-06-01,20,9.727478991596639,32.179460487394955,24.792727417366947
E01,2021-06-01,50,7.942201680672269,32.315623411764705,25.174429759103642
E01,2021-07-01,1,14.789413223140496,31.960907199170123,23.666025964038727
E01,2021-07-01,10,13.616918620689654,32.047573371705965,23.96744260332871
E01,2021-07-01,20,11.524113573407202,32.17181819833564,24.48380489597781
E01,2021-07-01,50,9.761052631578947,32.29709425104022,24.88290789181692
E01,2021-08-01,1,17.060659340659342,31.963529107290235,23.161564528198074
E01,2021-08-01,10,15.040624772313297,32.028044382857146,23.580361674285715
E01,2021-08-01,20,11.935631236442516,32.256382433566436,24.287949988372095
E01,2021-08-01,50,10.629365168539326,32.40847380561122,24.74017375751503
E01,2021-09-01,1,16.476565656565658,31.982821023188407,23.326288163768115
E01,2021-09-01,10,13.67194094488189,31.399135008658007,23.284158416666667
E01,2021-09-01,20,12.017412935323383,32.20975077419355,23.881493038709678
E01,2021-09-01,50,11.163551020408164,32.50087735820895,24.52506708
E01,2021-10-01,1,13.9093891966759,32.40064340833333,24.19407912638889
E01,2021-10-01,10,9.999892617449664,31.708571643478262,24.055589525862068
E01,2021-10-01,20,9.743818181818181,32.463316647887325,24.486576492957745
E01,2021-10-01,50,9.85287857142857,32.81268877083333,24.757651697916668
E01,2021-11-01,1,12.010011695906433,32.514281714285715,24.662790097201768
E01,2021-11-01,10,10.905369085173502,32.55190395698925,24.735377333333332
E01,2021-11-01,20,10.351792553191489,32.526043367741934,24.595346788461537
E01,2021-11-01,50,11.434868725868727,32.65611380851064,24.879879738197424
E01,2021-12-01,1,2.1949218967921897,32.597001165467624,24.966885575539568
E01,2021-12-01,10,8.99963963963964,32.800054933333335,25.242900670050762
E01,2021-12-01,20,9.28046511627907,32.96392357534246,25.41021895890411
E01,2021-12-01,50,9.42441935483871,32.9829480942029,25.415699065217392
E01,2022-01-01,1,0.18394302848575714,NA,NA
E01,2022-01-01,10,8.088661616161616,32.98848397814208,25.663797770491804
E01,2022-01-01,20,8.28159633027523,33.10350758333333,25.73842707216495
E01,2022-01-01,50,8.618674242424243,33.09619559504132,25.759399221311476
E01,2022-02-01,1,0.06411951588502268,NA,NA
E01,2022-02-01,10,4.918,32.97995808474576,26.06673793220339
E01,2022-02-01,20,3.7284,32.78132581818182,25.92929390909091
E01,2022-02-01,50,5.061119047619048,32.99385411764706,26.05023473529412
E01,2022-03-01,1,0.08388583218707016,36.787437,NA
E01,2022-03-01,10,3.807921348314607,31.00150477419355,24.598589918032786
E01,2022-03-01,20,4.494135593220339,31.704114636363634,25.119047954545454
E01,2022-03-01,50,4.418329113924051,32.51812236111111,25.73316711111111
E01,2022-04-01,1,-0.010321325648414984,NA,NA
E01,2022-04-01,10,4.747058139534884,29.94028,23.56992022
E01,2022-04-01,20,4.730236363636363,31.535769823529414,24.51536272222222
E01,2022-04-01,50,4.098890410958904,31.999324961538463,25.31126626923077
E01,2022-05-01,1,0,NA,NA
E01,2022-05-01,10,5.147134020618557,29.67813240425532,23.14495665957447
E01,2022-05-01,20,3.54174358974359,25.92937457142857,22.797787333333332
E01,2022-05-01,50,3.7223516483516486,28.568361307692307,21.89500646666667
E01,2022-06-01,1,0,NA,NA
E01,2022-06-01,10,5.5,NA,NA
E01,2022-06-01,20,4,NA,NA
E01,2022-06-01,50,3,NA,NA
E01,2022-09-01,1,NA,NA,NA
E01,2022-09-01,10,NA,NA,NA
E01,2022-09-01,20,NA,NA,NA
E01,2022-09-01,50,NA,NA,NA
E01,2022-10-01,1,13.060536723163843,32.356564991525424,24.332730576271185
E01,2022-10-01,10,12.944462534435262,32.62870237190083,24.567799134986227
E01,2022-10-01,20,12.81265564738292,32.81770367768595,24.73990393663912
E01,2022-10-01,50,12.240101652892562,33.098042462809914,25.06723538567493
E01,2022-11-01,1,11.561998522895125,32.64091794020927,24.83827304484305
E01,2022-11-01,10,11.526982222222221,32.71436069027778,24.897226459722223
E01,2022-11-01,20,11.504814444444444,32.85622907361111,25.011840766666666
E01,2022-11-01,50,11.6264675,33.23898362916667,25.28976356388889
E01,2022-12-01,1,8.50003433476395,32.87402717410072,25.531071457553956
E01,2022-12-01,10,8.525416801075268,32.90839797849463,25.5496693172043
E01,2022-12-01,20,8.592007392473118,32.95101702016129,25.57312740994624
E01,2022-12-01,50,9.015675403225806,33.18746306854839,25.69339003629032
E01,2023-01-01,1,6.033273127753304,32.752959648214286,25.613461198214285
E01,2023-01-01,10,7.279438575268817,32.78480775672043,25.635051795698924
E01,2023-01-01,20,7.383737634408602,32.82790183870968,25.654670944892473
E01,2023-01-01,50,7.5068045698924735,32.87399507392473,25.673708465053764
E01,2023-02-01,1,0.1723083475298126,NA,NA
E01,2023-02-01,10,5.857313095238095,32.59304435119048,25.667069087797618
E01,2023-02-01,20,5.907742261904762,32.604761232142856,25.670310642857142
E01,2023-02-01,50,6.140637946428572,32.66426819940476,25.688417328869047
E01,2023-03-01,1,0.0926973125884017,NA,NA
E01,2023-03-01,10,4.946596639784946,32.20905722715054,25.4682085577957
E01,2023-03-01,20,4.956246639784946,32.229786646505374,25.483714626344085
E01,2023-03-01,50,5.1447606182795695,32.33545234408602,25.546929181451613
E01,2023-04-01,1,0.03931216931216931,NA,NA
E01,2023-04-01,10,5.37533125,31.950377255,25.2156183425
E01,2023-04-01,20,5.21664275,31.9786092325,25.25650132
