buoy,date,depth,temperature,salinity,sigma_t
I01,2001-07-01,20,8.900673581081081,32.236790189189186,24.970200225225224
I01,2001-07-01,50,8.509536423423423,32.381503675675674,25.14316428828829
I01,2001-08-01,20,9.810844815188172,32.45732745833333,24.996515795698926
I01,2001-08-01,50,9.15770788844086,32.581722295698924,25.199969172043012
I01,2001-09-01,20,10.261922658333333,32.6642603375,25.08440327222222
I01,2001-09-01,50,9.733001503472222,32.76367252777778,25.250071733333332
I01,2001-10-01,20,10.622037760752688,32.66515114650537,25.023854311827957
I01,2001-10-01,50,10.034296614919354,32.80355124327957,25.23169841532258
I01,2001-11-01,20,9.274994997222223,32.97061691527778,25.485170393055554
I01,2001-11-01,50,9.282631219444445,33.04770244444445,25.544508869444446
I01,2001-12-01,20,8.246164375,33.067627173387095,25.719048998655914
I01,2001-12-01,50,8.276797835215053,33.088305375,25.7305723655914
I01,2002-01-01,20,6.257528466077739,32.96431982155477,25.91064577385159
I01,2002-01-01,50,6.262089583695652,32.9887425326087,25.92901962771739
I01,2002-02-01,20,4.969330993154762,32.739907072916665,25.885859188988096
I01,2002-02-01,50,4.905349023511905,32.777173227678574,25.92231684672619
I01,2002-03-01,20,4.128850171774194,32.45598272043011,25.74975243951613
I01,2002-03-01,50,4.1762544349462365,32.50240493682796,25.781757315860215
I01,2002-04-01,20,4.402009150555555,32.114804577777775,25.45085236111111
I01,2002-04-01,50,4.315509189305556,32.272356145833335,25.584667552777777
I01,2002-05-01,20,6.002259902016129,32.12838940725806,25.282440934139785
I01,2002-05-01,50,5.805708523252688,32.329603537634405,25.46535592204301
I01,2002-06-01,20,7.516210257777778,32.33871912083333,25.25125480138889
I01,2002-06-01,50,7.089430571805556,32.46570665694444,25.410128105555554
I01,2002-07-01,20,9.059506746404342,32.47927205834464,25.133805569877882
I01,2002-07-01,50,8.663194562585034,32.57026241360544,25.266429869387757
I01,2002-08-01,20,10.850472823252689,32.70272258467742,25.012335934139784
I01,2002-08-01,50,10.376217001344086,32.792472181451615,25.164676352150536
I01,2002-09-01,20,11.980112777777778,32.95963921805556,25.008485506944446
I01,2002-09-01,50,11.417062500694444,33.06471150555556,25.194037416666667
I01,2002-10-01,20,11.743055240591397,33.192607942204305,25.23288328360215
I01,2002-10-01,50,11.556311034946237,33.26927339919355,25.327554137096776
I01,2002-11-01,20,9.917627971527779,33.29384362638889,25.632948219444444
I01,2002-11-01,50,9.966616251388889,33.30897161666667,25.636470533333334
I01,2002-12-01,20,7.776352431048387,33.26155607123656,25.939624130376345
I01,2002-12-01,50,7.834583357392473,33.26084508064516,25.93071055376344
I01,2003-01-01,20,5.28125518604336,32.758301502710026,25.854429818428184
I01,2003-01-01,50,5.731324281818182,32.95717502170963,25.96623624016282
I01,2003-02-01,20,3.2871970238095236,32.56199857440476,25.91205046279762
I01,2003-02-01,50,3.5556526785714286,32.70500733035714,25.999590983630952
I01,2003-03-01,20,2.0129654569892472,32.64380921774193,26.08236841263441
I01,2003-03-01,50,2.051852956989247,32.68137188575269,26.109413809139784
I01,2003-04-01,20,2.6721077777777777,32.28031461111111,25.739124506944446
I01,2003-04-01,50,2.7742045833333333,32.4113124375,25.835979705555555
I01,2003-05-01,20,4.424663037634408,31.966221259408602,25.329539424731184
I01,2003-05-01,50,4.237190188172043,32.114901483870966,25.466596727150538
I01,2003-06-01,20,6.337084027777777,32.07018895555556,25.194558356944444
I01,2003-06-01,50,6.0135008333333335,32.22640767222222,25.358318605555557
I01,2003-07-01,20,7.967458051420839,32.371401867388364,25.213958066305818
I01,2003-07-01,50,7.685591847826087,32.450030248641305,25.315400548913043
I01,2003-08-01,20,9.390349462365592,32.66911490725806,25.23077963575269
I01,2003-08-01,50,9.227971830985915,32.72473807042253,25.30021504225352
I01,2003-09-01,20,10.507974860335196,32.87635572067039,25.207736439944135
I01,2003-09-01,50,10.275126815642459,32.93410093994414,25.292744547486034
I01,2003-10-01,20,10.844043010752689,33.02525780913979,25.265480375
I01,2003-10-01,50,10.578116129032258,33.1664623561828,25.42213629435484
I01,2003-11-01,20,9.404486944444445,33.124145472222224,25.58358311527778
I01,2003-11-01,50,9.422447638888888,33.230813265277774,25.66447407361111
I01,2003-12-01,20,7.190039919354839,33.18969838844086,25.964868364247312
I01,2003-12-01,50,7.248247311827957,33.208961625,25.971808538978493
I01,2004-01-01,20,4.916132158590308,33.081645392070484,26.143917418502202
I01,2004-01-01,50,4.969470044052864,33.09506076651982,26.148580066079294
I01,2004-02-01,20,2.781994540229885,33.02795624281609,26.328106235632184
I01,2004-02-01,50,2.680664367816092,33.026932367816094,26.335631094827587
I01,2004-03-01,20,2.600569623655914,32.659912,26.049578590053763
I01,2004-03-01,50,2.5384385752688172,32.74047952284946,26.118430596774193
I01,2004-04-01,20,2.766427641099855,32.33110850361795,25.77418070911722
I01,2004-04-01,50,2.526117076700434,32.402385298118666,25.850791966714905
I01,2004-05-01,20,4.102753701211306,32.046521187079406,25.425550246298787
I01,2004-05-01,50,3.3148037634408603,32.196294565860214,25.618989684139784
I01,2004-06-01,20,5.607784722222222,31.86975222638889,25.12336572638889
I01,2004-06-01,50,5.053241666666667,32.12787540555556,25.391370529166668
I01,2004-07-01,20,7.27264247311828,32.16268385080645,25.14607115188172
I01,2004-07-01,50,6.70317876344086,32.31020173655914,25.338097454301074
I01,2004-08-01,20,8.766290322580645,32.24022852016129,24.99257469892473
I01,2004-08-01,50,7.985430107526882,32.425936590053766,25.25437873655914
I01,2004-09-01,20,9.75655076495132,32.36564223365786,24.935224111265647
